engagement_score,user_id
0.2881394338312798,33601001722.0
0.31998604314929574,33601001754.0
0.29330274734923384,33601002511.0
0.3215874782239776,33601007832.0
0.2129796175465574,33601008617.0
0.22865398018105573,33601010682.0
0.2540367038359888,33601011634.0
0.3239926332756335,33601011959.0
0.20435374130377779,33601014694.0
0.2856518486461187,33601020306.0
0.32003903090527536,33601021045.0
0.3064282443390899,33601021217.0
0.30990198500276,33601022743.0
0.31317900095415246,33601024291.0
0.3192054250308493,33601025738.0
0.31246608360763983,33601026147.0
0.2937148571243241,33601027208.0
0.3059068371164393,33601031129.0
0.3013367710550549,33601032846.0
0.3012009324737754,33601032987.0
0.20636249819806352,33601034530.0
0.20779345571410004,33601034784.0
0.3079023800644311,33601035197.0
0.32608690307558097,33601036379.0
0.31027440594779027,33601037966.0
0.30389842904191094,33601041557.0
0.2955639265130395,33601044885.0
0.3197392676264017,33601044963.0
0.3333508837810672,33601047438.0
0.13886723207523663,33601048751.0
0.3333508837810672,33601050219.0
0.26258745038385034,33601054608.0
0.29209622317995554,33601055238.0
0.17536666299087608,33601055260.0
0.2553144241477674,33601055375.0
0.293186961635316,33601056091.0
0.3013367710550549,33601062786.0
0.22216978499016754,33601063991.0
0.2841782454315795,33601070392.0
0.30179880720017477,33601070798.0
0.32841398713117076,33601071144.0
0.32658305728955916,33601072539.0
0.20136102684993815,33601072619.0
0.21108180790356051,33601073097.0
0.24300012073307553,33601073415.0
0.2839982434055164,33601074590.0
0.29157951520380165,33601075900.0
0.30683457356648625,33601076841.0
0.22532041799223232,33601082181.0
0.33358439334479945,33601083661.0
0.28791434683822154,33601084919.0
0.20928614203812487,33601086000.0
0.1799787169885715,33601088633.0
0.32023991643961863,33601100080.0
0.32038059344031133,33601100578.0
0.33107300202198536,33601100665.0
0.300662100079804,33601100684.0
0.11369754446124222,33601101581.0
0.3200176395747129,33601110813.0
0.29529252117238936,33601111421.0
0.2977592797919077,33601114380.0
0.3239296331114457,33601121112.0
0.20307839921576643,33601121585.0
0.3019325321739703,33601137075.0
0.31030469186842996,33601139346.0
0.20960471395983102,33601142645.0
0.2469154440646064,33601145915.0
0.29852070537418984,33601146333.0
0.32789144262669295,33601147767.0
0.3138910802437688,33601150959.0
0.28521227211548134,33601152175.0
0.2840437268067599,33601152653.0
0.242222534168257,33601152662.0
0.32743613759856605,33601153325.0
0.3145434789793957,33601154516.0
0.3076876684511299,33601154993.0
0.31827287302163676,33601155426.0
0.2839982434055164,33601156897.0
0.30018796058807906,33601157456.0
0.3025260760176207,33601159679.0
0.1978474657018728,33601160415.0
0.2839982434055164,33601162249.0
0.32598058319923473,33601165886.0
0.33275969923794047,33601167084.0
0.3031162709358442,33601168767.0
0.2915389302771899,33601171014.0
0.2983539299817317,33601173078.0
0.3250713847661795,33601177555.0
0.15637398077641296,33601180416.0
0.30078490241337064,33601181017.0
0.31374531312514725,33601181504.0
0.30115000350670174,33601182119.0
0.2110178604655113,33601182120.0
0.28972758939896753,33601183595.0
0.20900074505974142,33601184331.0
0.30753268446667853,33601190313.0
0.20705407068094758,33601192287.0
0.3207563811108911,33601193699.0
0.33449210295928195,33601193938.0
0.3112186142613349,33601195287.0
0.30262081569189275,33601195926.0
0.32451060202934806,33601197336.0
0.2966218276693962,33601197692.0
0.3012357333183595,33601198480.0
0.23378485422886003,33601205909.0
0.2911291912018966,33601208807.0
0.2839982434055164,33601209114.0
0.21469560403079652,33601212056.0
0.30369186737627163,33601214940.0
0.3338731795181929,33601219035.0
0.31692775346078206,33601220346.0
0.3126511776864737,33601222513.0
0.33397480920949396,33601224036.0
0.23957234431799973,33601224236.0
0.28952766728765006,33601224765.0
0.2936061197752801,33601226817.0
0.13292496374288526,33601231383.0
0.267721829519921,33601233494.0
0.3114366793256828,33601236188.0
0.30677312207207585,33601240612.0
0.31940072806080316,33601241477.0
0.1111049765736744,33601247220.0
0.30129413847220193,33601247626.0
0.25321760704074625,33601250979.0
0.2841916291287033,33601251502.0
0.21126873494912587,33601252842.0
0.3237856600671152,33601260742.0
0.18657437423606565,33601262575.0
0.2502004247403137,33601263919.0
0.23361814220378305,33601265927.0
0.28521227211548134,33601267007.0
0.3247707364994491,33601269363.0
0.25999373160254313,33601270243.0
0.04657937587012597,33601270437.0
0.24237587053629486,33601270534.0
0.32446863110254476,33601270786.0
0.2275193833302542,33601271397.0
0.31629882199502124,33601272761.0
0.22269776482253228,33601273162.0
0.29435175796006685,33601274467.0
0.31884949787165634,33601275704.0
0.33527615804048766,33601276703.0
0.29361956282307505,33601276954.0
0.3263330837861287,33601277255.0
0.32340339181921024,33601277922.0
0.20497231903333882,33601278242.0
0.30998208764018054,33601279047.0
0.03869924089600108,33601280078.0
0.2951318589547027,33601282028.0
0.33202848064146123,33601284498.0
0.23422813425375272,33601291883.0
0.20080826483282493,33601291927.0
0.23359824590549486,33601293747.0
0.26360015225032585,33601298492.0
0.3097707221530271,33601300481.0
0.3284472415055815,33601300905.0
0.31947569753015936,33601301311.0
0.2870935966280222,33601301821.0
0.31641484609196824,33601303618.0
0.306063235776306,33601303858.0
0.2264505481899078,33601304615.0
0.34055742101816205,33601304766.0
0.3249967703678938,33601305514.0
0.33310414314363684,33601307442.0
0.29503849277897626,33601309793.0
0.2092884566122928,33601312811.0
0.32504696638449276,33601312891.0
0.3079419921924517,33601313822.0
0.3312252242523393,33601317710.0
0.29965346975225016,33601319229.0
0.294554282500543,33601328063.0
0.2121639739989168,33601330095.0
0.24558985517201584,33601330951.0
0.2884132722199442,33601333913.0
0.215388290226853,33601337151.0
0.284874556000366,33601340380.0
0.3374991494952574,33601340665.0
0.32023991643961863,33601341116.0
0.22086838479770635,33601343095.0
0.3145032772562456,33601343667.0
0.3338870769560656,33601346281.0
0.1242503485042041,33601351171.0
0.2900502723188239,33601351282.0
0.2377005202784666,33601353061.0
0.3125735859409313,33601355962.0
0.31765886793174847,33601357127.0
0.31966969707781606,33601360181.0
0.3339199284462891,33601360834.0
0.3301332071285786,33601362104.0
0.32884654466259267,33601362210.0
0.3029166922845301,33601363187.0
0.22747163170921753,33601363518.0
0.28555147170258566,33601364523.0
0.29475358896198955,33601364772.0
0.21982527432725443,33601371877.0
0.3025284950956228,33601372292.0
0.32812200799574875,33601372449.0
0.32392003348041554,33601380234.0
0.08527896292511397,33601382126.0
0.2171193249441977,33601387862.0
0.13718027300885915,33601388519.0
0.30018796058807906,33601390589.0
0.3057513177525761,33601391067.0
0.2839982434055164,33601392786.0
0.3056666614649358,33601405938.0
0.28521227211548134,33601410728.0
0.2847257063653744,33601411182.0
0.29309524018078953,33601411727.0
0.3242435218407037,33601420682.0
0.33333391813811175,33601422923.0
0.2937581287733538,33601424222.0
0.10836596286525359,33601426355.0
0.3534028740415962,33601428511.0
0.30762000185295196,33601430444.0
0.3059369241621435,33601434581.0
0.21223218017779302,33601435576.0
0.29186825336355576,33601437007.0
0.29784172983615986,33601437651.0
0.2839982434055164,33601440328.0
0.33403773198320835,33601441500.0
0.3013367710550549,33601442164.0
0.32868849536661515,33601442384.0
0.22789295434735837,33601444267.0
0.3346763710130594,33601445219.0
0.32683784761341905,33601446659.0
0.2987129042517595,33601446891.0
0.2839982434055164,33601452051.0
0.2985170803150903,33601452176.0
0.3189369550796767,33601452818.0
0.33468106236514955,33601454787.0
0.3333508837810672,33601454898.0
0.02633922335938155,33601455942.0
0.1758496107184712,33601461301.0
0.284317643994143,33601472860.0
0.29981752682325274,33601473101.0
0.2406937832390445,33601473815.0
0.29006222906649975,33601473844.0
0.3281997598427076,33601475725.0
0.3338965258648012,33601478390.0
0.3076895459455323,33601480020.0
0.2919901668093779,33601480690.0
0.3333508837810672,33601481713.0
0.2879674630154801,33601490353.0
0.3312379312086818,33601490499.0
0.12115216724501345,33601492395.0
0.32350902049702224,33601492822.0
0.325996879461769,33601492826.0
0.12485010839887378,33601492922.0
0.28458207312108547,33601493120.0
0.21794113412957467,33601495885.0
0.236359639126709,33601515588.0
0.1770511909875449,33601546226.0
0.19391009737982698,33601591826.0
0.3198969457654776,33601592050.0
0.3283768604720701,33601599283.0
0.3050863414779311,33601630499.0
0.30410545883635937,33601634400.0
0.2839982434055164,33601635229.0
0.3193569661678511,33601637227.0
0.21981137135656467,33601638892.0
0.3017660081569712,33601640509.0
0.3017188674661707,33601640633.0
0.23085868571121806,33601643040.0
0.30707487896763136,33601645914.0
0.32499737974347287,33601649904.0
0.32939219681139215,33601712373.0
0.30095172272082327,33601712551.0
0.2047130905631475,33601713789.0
0.3192084370063866,33601714799.0
0.31554024784194085,33601717042.0
0.22458109482823932,33601718622.0
0.20966506264431625,33601719194.0
0.3146463410543796,33601720129.0
0.2167772731706063,33601722690.0
0.3301024410891019,33601723199.0
0.23797386802601403,33601726215.0
0.2995792006717205,33601728581.0
0.2277656707837769,33601728908.0
0.30088697382370466,33601730392.0
0.3341523135265454,33601732748.0
0.30018796058807906,33601736678.0
0.22090497745719576,33601744371.0
0.320931943157983,33601744789.0
0.3059529279956014,33601746755.0
0.3339391238671718,33601750273.0
0.23332461447994063,33601751417.0
0.3195842196000899,33601754045.0
0.17921456420928045,33601756502.0
0.2857171317086279,33601759499.0
0.3235332792880403,33601761539.0
0.3031369227936293,33601763446.0
0.142664152546666,33601768566.0
0.3011723071706202,33601769835.0
0.13209946457965296,33601772244.0
0.06414879899193737,33601772284.0
0.2839982434055164,33601772883.0
0.31932174099626787,33601776381.0
0.26927545103697864,33601776518.0
0.1818783182652809,33601776753.0
0.3334462832475766,33601777397.0
0.30060192017740833,33601782461.0
0.32408112339535367,33601786477.0
0.20653679539971065,33601789532.0
0.3280182179405416,33601790898.0
0.31884949787165634,33601792898.0
0.33410416971272094,33601795871.0
0.23572108839886663,33601796381.0
0.32364529733511993,33601797511.0
0.30568163094854084,33601798337.0
0.3051232557300005,33601807177.0
0.18824715953519397,33601811291.0
0.30129499332667775,33601813096.0
0.31833624009347,33601814229.0
0.30020246345703633,33601814847.0
0.3675067698159195,33601817275.0
0.3040568045653002,33601820084.0
0.32623101012649613,33601824800.0
0.30121917755447175,33601826191.0
0.33420534989374273,33601827854.0
0.1777504997753696,33601828791.0
0.2958682169132574,33601828851.0
0.31884949787165634,33601830371.0
0.31673275763363967,33601834757.0
0.3162497394404202,33601835747.0
0.20479419079845765,33601836991.0
0.3265898035735087,33601839036.0
0.31131357910851487,33601840408.0
0.2983603907586686,33601845118.0
0.2628647250250719,33601846689.0
0.2842283757480338,33601858995.0
0.32023991643961863,33601860268.0
0.29374990021651,33601860726.0
0.2058159919811983,33601865477.0
0.16229659703548477,33601866208.0
0.31184206059051095,33601869193.0
0.30024846947375855,33601869352.0
0.3073872194075363,33601869481.0
0.32023991643961863,33601880115.0
0.30624964145512273,33601904884.0
0.29200023747942455,33601907690.0
0.33241916317608056,33601909453.0
0.24562450527048654,33601909718.0
0.21405411005382968,33601911675.0
0.303690106669611,33601912417.0
0.3122227731767082,33601914036.0
0.2137154812780501,33601914572.0
0.23816328010028576,33601914719.0
0.28652088814229953,33601915809.0
0.21603952444483843,33601918631.0
0.32573232837765465,33601919660.0
0.28521227211548134,33601921376.0
0.3338963478441843,33601921901.0
0.3205990727598757,33601925166.0
0.3168526391965108,33601926151.0
0.18820566494677174,33601926912.0
0.29965798782404657,33601929332.0
0.28521227211548134,33601931467.0
0.04009354877095452,33601932873.0
0.29676925037525537,33601936962.0
0.2906384356578666,33601941280.0
0.3091664386075399,33601941304.0
0.2943416442147732,33601941584.0
0.32584651198042486,33601948360.0
0.1503520604539346,33601949161.0
0.24548334295763197,33601949255.0
0.3029460866092245,33601950712.0
0.32733788920493867,33601950897.0
0.2901409803265082,33601951484.0
0.31884949787165634,33601953415.0
0.32330903831534846,33601953556.0
0.3156395668056098,33601956960.0
0.32606213683182433,33601958463.0
0.3017985742272528,33601959641.0
0.20750660910398666,33601960082.0
0.284851422409105,33601962666.0
0.332732889619203,33601962697.0
0.29478004485140724,33601964267.0
0.2839982434055164,33601964482.0
0.22595769749586397,33601964525.0
0.2872101050404546,33601966123.0
0.21428768204354265,33601973059.0
0.3333508837810672,33601974265.0
0.3040763001322974,33601977723.0
0.314455834719985,33601983313.0
0.3211148244265034,33601984328.0
0.29923561857948294,33601991490.0
0.2156564149003834,33601995311.0
0.29852603850963316,33601996198.0
0.30843184581524624,33601998451.0
0.19269609002780227,33601999009.0
0.3199323498405464,33601999297.0
0.3311752473442636,33602009419.0
0.3010799115877278,33602030025.0
0.3209387432409181,33602030494.0
0.20603741253599198,33602033337.0
0.2873454115391402,33602040916.0
0.31992471690691315,33602044440.0
0.23550238038682483,33602044871.0
0.31921691356520016,33602054186.0
0.29369218257988844,33602062597.0
0.29139775938703993,33602063065.0
0.2880851134194705,33602067159.0
0.292501654603085,33602067606.0
0.07400661004499598,33602071541.0
0.31884949787165634,33602071841.0
0.30060350974085065,33602072101.0
0.22031581604556552,33602074737.0
0.33406402079833564,33602076266.0
0.23865951071001873,33602077356.0
0.2978533495380871,33602078457.0
0.19988802563259764,33602079739.0
0.3374991494952574,33602083443.0
0.20395358498270152,33602092648.0
0.2188542923790813,33602093068.0
0.32835907589543306,33602101060.0
0.3023869767793723,33602108912.0
0.3244551043782531,33602110305.0
0.29511570505558504,33602114198.0
0.2849169776620324,33602120097.0
0.20672668177296508,33602131713.0
0.30031727286955057,33602133096.0
0.08703474016187855,33602136504.0
0.2858063777101007,33602138148.0
0.3171673388381,33602141948.0
0.28521227211548134,33602147707.0
0.30613283488662235,33602148432.0
0.3333508837810672,33602149825.0
0.2200982127348183,33602150518.0
0.31903020602340704,33602154214.0
0.15172434284441377,33602157679.0
0.30027122984761245,33602160260.0
0.3333508837810672,33602165721.0
0.3013367710550549,33602172456.0
0.19380225831915132,33602173494.0
0.3147667768762838,33602180770.0
0.19771939526604,33602183649.0
0.16914004866418908,33602187527.0
0.3089514905354844,33602187656.0
0.3251183214411376,33602194307.0
0.3101355010009136,33602196121.0
0.30296697856259447,33602199184.0
0.2946235558438513,33602199434.0
0.31255673802725836,33602222701.0
0.13874470029282868,33602223444.0
0.2236843357859783,33602231230.0
0.11539800133701544,33602231441.0
0.2352322365431641,33602232273.0
0.19793625960950628,33602232326.0
0.3209068215458219,33602235492.0
0.3232496617166131,33602238395.0
0.18614283871532403,33602239758.0
0.32716273772004384,33602247296.0
0.2213388703428282,33602247890.0
0.2352829968895981,33602249428.0
0.3100736482490432,33602251060.0
0.3013367710550549,33602254467.0
0.293822001001202,33602257509.0
0.15794236756507743,33602265323.0
0.22876832798557076,33602265538.0
0.28772173012993896,33602266519.0
0.32472842655151923,33602270344.0
0.12251350658131964,33602271877.0
0.3001206828084032,33602276143.0
0.32743613759856605,33602280268.0
0.3343329850624866,33602283171.0
0.32023991643961863,33602284276.0
0.31346355861814845,33602285725.0
0.23823892552504627,33602291834.0
0.3106527842011188,33602294882.0
0.31757919118510414,33602295816.0
0.3254415332257633,33602298098.0
0.29360589941259463,33602299978.0
0.32916101776732193,33602301030.0
0.3016856479113789,33602310794.0
0.13514422507920454,33602311339.0
0.31971510659680324,33602320856.0
0.32444600874829266,33602321846.0
0.2686536624924869,33602326502.0
0.2926691765036675,33602329448.0
0.3367492830527087,33602333075.0
0.1751121982644206,33602341517.0
0.2344959550930953,33602342160.0
